mssv,hocky,namhoc,dtbhk,sotchk
000AD0D8XPvAibaEXe+RQyZpP6sq6qqIPZXybx3Q,1,2018,8.85,17
000AD0D8XPvAibaEXe+RQyZpP6sq6qqIPZXybx3Q,2,2018,8.64,20
000AD0D8XPvAibaEXe+RQyZpP6sq6qqIPZXybx3Q,1,2019,8.41,15
000AD0D8XPvAibaEXe+RQyZpP6sq6qqIPZXybx3Q,2,2019,8.05,20
000AD0D8XPvAibaEXe+RQyZpP6sq6qqIPZXybx3Q,1,2020,7.46,20
000AD0D8XPvAibaEXe+RQyZpP6sq6qqIPZXybx3Q,2,2020,7.28,19
000AD0D8XPvAibaEXe+RQyZpP6sq6qqIPZXybx3Q,1,2021,8.55,15
000AD0D8XPvAibaEXe+RQyZpP6sq6qqIPZXybx3Q,2,2021,7.24,10
001E045BXPvAibaEXe+n07P56kWx2N6EoOCUJBA4,1,2017,6.58,16
001E045BXPvAibaEXe+n07P56kWx2N6EoOCUJBA4,2,2017,1.9,20
001E045BXPvAibaEXe+n07P56kWx2N6EoOCUJBA4,1,2018,7.16,14
001E045BXPvAibaEXe+n07P56kWx2N6EoOCUJBA4,2,2018,3.33,18
001E045BXPvAibaEXe+n07P56kWx2N6EoOCUJBA4,3,2018,3.8,4
001E045BXPvAibaEXe+n07P56kWx2N6EoOCUJBA4,1,2019,1.1,8
001E045BXPvAibaEXe+n07P56kWx2N6EoOCUJBA4,2,2019,6.27,12
001E045BXPvAibaEXe+n07P56kWx2N6EoOCUJBA4,1,2020,5.22,24
001E045BXPvAibaEXe+n07P56kWx2N6EoOCUJBA4,2,2020,4.93,21
001E045BXPvAibaEXe+n07P56kWx2N6EoOCUJBA4,1,2021,7.1,23
001E045BXPvAibaEXe+n07P56kWx2N6EoOCUJBA4,2,2021,4.07,20
001E045BXPvAibaEXe+n07P56kWx2N6EoOCUJBA4,1,2022,4.75,24
0034A080XPvAibaEXe/ZkCDd4JXTLli2QeXrWqVR,1,2018,4.99,20
0034A080XPvAibaEXe/ZkCDd4JXTLli2QeXrWqVR,2,2018,4.42,23
0034A080XPvAibaEXe/ZkCDd4JXTLli2QeXrWqVR,1,2019,5.26,17
0034A080XPvAibaEXe/ZkCDd4JXTLli2QeXrWqVR,2,2019,5.63,15
0034A080XPvAibaEXe/ZkCDd4JXTLli2QeXrWqVR,1,2020,3.63,23
0034A080XPvAibaEXe/ZkCDd4JXTLli2QeXrWqVR,2,2020,2.54,15
0034A080XPvAibaEXe/ZkCDd4JXTLli2QeXrWqVR,1,2021,5.01,13
0034A080XPvAibaEXe/ZkCDd4JXTLli2QeXrWqVR,2,2021,5.05,20
0034A080XPvAibaEXe/ZkCDd4JXTLli2QeXrWqVR,1,2022,4.25,21
004BA243XPvAibaEXe/YCV++RiavqMD2sFfZ4KOh,1,2018,6.86,20
004BA243XPvAibaEXe/YCV++RiavqMD2sFfZ4KOh,2,2018,5.51,18
004BA243XPvAibaEXe/YCV++RiavqMD2sFfZ4KOh,1,2019,4.85,23
004BA243XPvAibaEXe/YCV++RiavqMD2sFfZ4KOh,2,2019,4.58,19
004BA243XPvAibaEXe/YCV++RiavqMD2sFfZ4KOh,1,2020,3.69,23
004BA243XPvAibaEXe/YCV++RiavqMD2sFfZ4KOh,2,2020,0.0,10
004E12B9XPvAibaEXe81r7KrCH0uc0uxBtoBw4BG,1,2017,4.16,16
004E12B9XPvAibaEXe81r7KrCH0uc0uxBtoBw4BG,2,2017,2.7,20
004E12B9XPvAibaEXe81r7KrCH0uc0uxBtoBw4BG,3,2017,5.43,7
004E12B9XPvAibaEXe81r7KrCH0uc0uxBtoBw4BG,1,2018,3.53,16
004E12B9XPvAibaEXe81r7KrCH0uc0uxBtoBw4BG,2,2018,0.92,10
004E12B9XPvAibaEXe81r7KrCH0uc0uxBtoBw4BG,3,2018,6.2,4
004E12B9XPvAibaEXe81r7KrCH0uc0uxBtoBw4BG,1,2019,2.96,13
004E12B9XPvAibaEXe81r7KrCH0uc0uxBtoBw4BG,2,2019,1.21,17
005116E7XPvAibaEXe8VdV75E6kcrk07Zn1wf/T8,1,2014,5.15,13
005116E7XPvAibaEXe8VdV75E6kcrk07Zn1wf/T8,2,2014,4.26,14
005116E7XPvAibaEXe8VdV75E6kcrk07Zn1wf/T8,3,2014,2.06,7
005116E7XPvAibaEXe8VdV75E6kcrk07Zn1wf/T8,1,2015,5.7,24
005116E7XPvAibaEXe8VdV75E6kcrk07Zn1wf/T8,2,2015,3.32,26
005116E7XPvAibaEXe8VdV75E6kcrk07Zn1wf/T8,1,2016,3.89,28
005116E7XPvAibaEXe8VdV75E6kcrk07Zn1wf/T8,2,2016,3.9,12
005116E7XPvAibaEXe8VdV75E6kcrk07Zn1wf/T8,3,2016,0.1,8
005663C0XPvAibaEXe9Fg4HjUy856WUjpFu+WrIO,1,2017,8.61,20
005663C0XPvAibaEXe9Fg4HjUy856WUjpFu+WrIO,2,2017,8.6,20
005663C0XPvAibaEXe9Fg4HjUy856WUjpFu+WrIO,1,2018,8.11,19
005663C0XPvAibaEXe9Fg4HjUy856WUjpFu+WrIO,2,2018,8.92,22
005663C0XPvAibaEXe9Fg4HjUy856WUjpFu+WrIO,1,2019,6.1,20
005663C0XPvAibaEXe9Fg4HjUy856WUjpFu+WrIO,2,2019,8.72,10
005663C0XPvAibaEXe9Fg4HjUy856WUjpFu+WrIO,1,2020,7.28,16
005663C0XPvAibaEXe9Fg4HjUy856WUjpFu+WrIO,2,2020,5.66,10
005663C0XPvAibaEXe9Fg4HjUy856WUjpFu+WrIO,1,2021,0.0,2
0063DC77XPvAibaEXe+9uXUaDIzyiK3MVZBgBSU+,1,2017,6.87,20
0063DC77XPvAibaEXe+9uXUaDIzyiK3MVZBgBSU+,2,2017,4.14,22
0063DC77XPvAibaEXe+9uXUaDIzyiK3MVZBgBSU+,1,2018,3.25,15
0063DC77XPvAibaEXe+9uXUaDIzyiK3MVZBgBSU+,2,2018,4.93,16
0063DC77XPvAibaEXe+9uXUaDIzyiK3MVZBgBSU+,1,2019,2.2,12
0063DC77XPvAibaEXe+9uXUaDIzyiK3MVZBgBSU+,2,2019,3.34,14
007C275DXPvAibaEXe+TFgEDwYNnveOOmOYeYzF6,1,2013,6.73,22
007C275DXPvAibaEXe+TFgEDwYNnveOOmOYeYzF6,2,2013,6.52,21
007C275DXPvAibaEXe+TFgEDwYNnveOOmOYeYzF6,1,2014,7.35,24
007C275DXPvAibaEXe+TFgEDwYNnveOOmOYeYzF6,2,2014,6.3,17
007C275DXPvAibaEXe+TFgEDwYNnveOOmOYeYzF6,3,2014,9.0,3
007C275DXPvAibaEXe+TFgEDwYNnveOOmOYeYzF6,1,2015,8.07,15
007C275DXPvAibaEXe+TFgEDwYNnveOOmOYeYzF6,2,2015,8.16,14
007C275DXPvAibaEXe+TFgEDwYNnveOOmOYeYzF6,3,2015,8.5,3
007C275DXPvAibaEXe+TFgEDwYNnveOOmOYeYzF6,1,2016,6.99,18
007C275DXPvAibaEXe+TFgEDwYNnveOOmOYeYzF6,2,2016,7.19,19
007C275DXPvAibaEXe+TFgEDwYNnveOOmOYeYzF6,1,2017,1.2,3
007C275DXPvAibaEXe+TFgEDwYNnveOOmOYeYzF6,2,2018,4.7,3
007C275DXPvAibaEXe+TFgEDwYNnveOOmOYeYzF6,2,2019,0.0,3
00951367XPvAibaEXe+JOtnwEvC97gx0NG0xwouT,1,2019,7.96,15
00951367XPvAibaEXe+JOtnwEvC97gx0NG0xwouT,2,2019,6.21,19
00951367XPvAibaEXe+JOtnwEvC97gx0NG0xwouT,1,2020,5.89,20
00951367XPvAibaEXe+JOtnwEvC97gx0NG0xwouT,2,2020,8.2,8
00951367XPvAibaEXe+JOtnwEvC97gx0NG0xwouT,1,2021,7.5,21
00951367XPvAibaEXe+JOtnwEvC97gx0NG0xwouT,2,2021,6.92,20
00951367XPvAibaEXe+JOtnwEvC97gx0NG0xwouT,1,2022,4.97,12
00A6F5DAXPvAibaEXe/zT99h3DDtvT/brt/zZ/RZ,1,2018,3.54,14
00A6F5DAXPvAibaEXe/zT99h3DDtvT/brt/zZ/RZ,2,2018,4.6,16
00A6F5DAXPvAibaEXe/zT99h3DDtvT/brt/zZ/RZ,1,2019,6.04,17
00A6F5DAXPvAibaEXe/zT99h3DDtvT/brt/zZ/RZ,2,2019,5.79,13
00A6F5DAXPvAibaEXe/zT99h3DDtvT/brt/zZ/RZ,3,2019,0.0,0
00A6F5DAXPvAibaEXe/zT99h3DDtvT/brt/zZ/RZ,1,2020,6.73,20
00A6F5DAXPvAibaEXe/zT99h3DDtvT/brt/zZ/RZ,2,2020,7.62,20
00A6F5DAXPvAibaEXe/zT99h3DDtvT/brt/zZ/RZ,1,2021,7.28,23
00A6F5DAXPvAibaEXe/zT99h3DDtvT/brt/zZ/RZ,2,2021,5.23,16
00A6F5DAXPvAibaEXe/zT99h3DDtvT/brt/zZ/RZ,1,2022,5.95,11
00ACC499XPvAibaEXe8ciyLBP/Qla4g3ka0I3o/F,1,2016,5.95,13
00ACC499XPvAibaEXe8ciyLBP/Qla4g3ka0I3o/F,2,2016,4.41,15
00ACC499XPvAibaEXe8ciyLBP/Qla4g3ka0I3o/F,1,2017,0.06,21
00ACC499XPvAibaEXe8ciyLBP/Qla4g3ka0I3o/F,1,2018,5.68,10
00ACC499XPvAibaEXe8ciyLBP/Qla4g3ka0I3o/F,2,2018,3.19,15
00ACC499XPvAibaEXe8ciyLBP/Qla4g3ka0I3o/F,1,2019,4.46,15
00ACD5A5XPvAibaEXe+pDN88/1DR4LBrQbT3YaE1,1,2014,6.18,17
00ACD5A5XPvAibaEXe+pDN88/1DR4LBrQbT3YaE1,2,2014,5.46,21
00ACD5A5XPvAibaEXe+pDN88/1DR4LBrQbT3YaE1,3,2014,4.9,3
00ACD5A5XPvAibaEXe+pDN88/1DR4LBrQbT3YaE1,1,2015,5.67,21
00ACD5A5XPvAibaEXe+pDN88/1DR4LBrQbT3YaE1,2,2015,4.86,15
00ACD5A5XPvAibaEXe+pDN88/1DR4LBrQbT3YaE1,1,2016,5.85,19
00ACD5A5XPvAibaEXe+pDN88/1DR4LBrQbT3YaE1,2,2016,6.71,18
00ACD5A5XPvAibaEXe+pDN88/1DR4LBrQbT3YaE1,1,2017,3.78,17
00ACD5A5XPvAibaEXe+pDN88/1DR4LBrQbT3YaE1,2,2017,5.05,15
00ACD5A5XPvAibaEXe+pDN88/1DR4LBrQbT3YaE1,3,2017,0.0,3
00ACD5A5XPvAibaEXe+pDN88/1DR4LBrQbT3YaE1,1,2018,4.08,15
00ACD5A5XPvAibaEXe+pDN88/1DR4LBrQbT3YaE1,2,2018,2.21,10
00ACD5A5XPvAibaEXe+pDN88/1DR4LBrQbT3YaE1,1,2019,1.61,16
00ACD5A5XPvAibaEXe+pDN88/1DR4LBrQbT3YaE1,2,2019,4.76,11
00ACD5A5XPvAibaEXe+pDN88/1DR4LBrQbT3YaE1,1,2020,3.0,6
00ACD5A5XPvAibaEXe+pDN88/1DR4LBrQbT3YaE1,2,2020,4.27,12
00ACD5A5XPvAibaEXe+pDN88/1DR4LBrQbT3YaE1,1,2021,0.57,7
00ACD5A5XPvAibaEXe+pDN88/1DR4LBrQbT3YaE1,2,2021,0.0,3
00ACD5A5XPvAibaEXe+pDN88/1DR4LBrQbT3YaE1,1,2022,0.0,5
00CFFDDFXPvAibaEXe9PaZSVcf3BgqtWEBh0HDBi,1,2019,5.49,18
00CFFDDFXPvAibaEXe9PaZSVcf3BgqtWEBh0HDBi,2,2019,4.3,21
00CFFDDFXPvAibaEXe9PaZSVcf3BgqtWEBh0HDBi,1,2020,2.29,23
00CFFDDFXPvAibaEXe9PaZSVcf3BgqtWEBh0HDBi,2,2020,6.45,17
00CFFDDFXPvAibaEXe9PaZSVcf3BgqtWEBh0HDBi,1,2021,3.62,19
00CFFDDFXPvAibaEXe9PaZSVcf3BgqtWEBh0HDBi,2,2021,5.27,17
00CFFDDFXPvAibaEXe9PaZSVcf3BgqtWEBh0HDBi,1,2022,3.03,23
00E148C2XPvAibaEXe+YFpGAAgvteQTcTeueqms0,1,2016,4.12,13
00E148C2XPvAibaEXe+YFpGAAgvteQTcTeueqms0,2,2016,3.56,16
00E148C2XPvAibaEXe+YFpGAAgvteQTcTeueqms0,3,2016,6.24,7
00E148C2XPvAibaEXe+YFpGAAgvteQTcTeueqms0,1,2017,7.25,21
00E148C2XPvAibaEXe+YFpGAAgvteQTcTeueqms0,2,2017,5.86,24
00E148C2XPvAibaEXe+YFpGAAgvteQTcTeueqms0,1,2018,2.4,12
00E148C2XPvAibaEXe+YFpGAAgvteQTcTeueqms0,2,2018,0.0,8
00E6586DXPvAibaEXe+SXBrvSceI6ZBiVR5JBtyI,1,2019,7.16,17
00E6586DXPvAibaEXe+SXBrvSceI6ZBiVR5JBtyI,2,2019,7.1,16
00E6586DXPvAibaEXe+SXBrvSceI6ZBiVR5JBtyI,1,2020,6.64,19
00E6586DXPvAibaEXe+SXBrvSceI6ZBiVR5JBtyI,2,2020,6.95,19
00E6586DXPvAibaEXe+SXBrvSceI6ZBiVR5JBtyI,1,2021,6.56,22
00E6586DXPvAibaEXe+SXBrvSceI6ZBiVR5JBtyI,2,2021,7.2,14
00E6586DXPvAibaEXe+SXBrvSceI6ZBiVR5JBtyI,1,2022,7.49,16
00ED4740XPvAibaEXe8t4cDFHKW3STPGGpmHJW7E,1,2018,6.22,17
00ED4740XPvAibaEXe8t4cDFHKW3STPGGpmHJW7E,2,2018,5.49,14
00ED4740XPvAibaEXe8t4cDFHKW3STPGGpmHJW7E,1,2019,4.67,19
00ED4740XPvAibaEXe8t4cDFHKW3STPGGpmHJW7E,2,2019,6.89,12
00ED4740XPvAibaEXe8t4cDFHKW3STPGGpmHJW7E,1,2020,5.96,18
00ED4740XPvAibaEXe8t4cDFHKW3STPGGpmHJW7E,2,2020,7.75,13
00ED4740XPvAibaEXe8t4cDFHKW3STPGGpmHJW7E,1,2021,6.78,18
00ED4740XPvAibaEXe8t4cDFHKW3STPGGpmHJW7E,2,2021,5.96,18
00ED4740XPvAibaEXe8t4cDFHKW3STPGGpmHJW7E,1,2022,7.4,6
00F2C35AXPvAibaEXe9p78qxnH96y4B0n45LtsTr,1,2015,3.53,13
00F2C35AXPvAibaEXe9p78qxnH96y4B0n45LtsTr,2,2015,3.56,18
00F2C35AXPvAibaEXe9p78qxnH96y4B0n45LtsTr,1,2016,6.06,25
00F2C35AXPvAibaEXe9p78qxnH96y4B0n45LtsTr,2,2016,4.22,18
00F2C35AXPvAibaEXe9p78qxnH96y4B0n45LtsTr,3,2016,0.0,9
00F2C35AXPvAibaEXe9p78qxnH96y4B0n45LtsTr,1,2017,2.85,13
00F2C35AXPvAibaEXe9p78qxnH96y4B0n45LtsTr,2,2017,6.29,7
00F2C35AXPvAibaEXe9p78qxnH96y4B0n45LtsTr,3,2017,8.0,7
00F2C35AXPvAibaEXe9p78qxnH96y4B0n45LtsTr,1,2018,0.0,6
00F2C35AXPvAibaEXe9p78qxnH96y4B0n45LtsTr,2,2018,4.6,6
00F2C35AXPvAibaEXe9p78qxnH96y4B0n45LtsTr,3,2018,8.4,8
00F2C35AXPvAibaEXe9p78qxnH96y4B0n45LtsTr,1,2019,0.0,8
01377D44XPvAibaEXe/BLy1WUS+NVlzbxIIHMtmt,1,2016,2.85,15
01377D44XPvAibaEXe/BLy1WUS+NVlzbxIIHMtmt,2,2016,1.79,15
01377D44XPvAibaEXe/BLy1WUS+NVlzbxIIHMtmt,3,2016,3.13,7
01377D44XPvAibaEXe/BLy1WUS+NVlzbxIIHMtmt,1,2017,4.0,21
01377D44XPvAibaEXe/BLy1WUS+NVlzbxIIHMtmt,2,2017,4.21,21
01377D44XPvAibaEXe/BLy1WUS+NVlzbxIIHMtmt,3,2017,1.7,7
01377D44XPvAibaEXe/BLy1WUS+NVlzbxIIHMtmt,1,2018,4.33,12
01377D44XPvAibaEXe/BLy1WUS+NVlzbxIIHMtmt,2,2018,0.77,7
01377D44XPvAibaEXe/BLy1WUS+NVlzbxIIHMtmt,1,2019,5.27,6
01377D44XPvAibaEXe/BLy1WUS+NVlzbxIIHMtmt,2,2019,0.0,6
01377D44XPvAibaEXe/BLy1WUS+NVlzbxIIHMtmt,1,2020,2.5,2
013DFC27XPvAibaEXe9KWpGOh3zHlxPSiJ5QTA8b,1,2015,5.85,19
013DFC27XPvAibaEXe9KWpGOh3zHlxPSiJ5QTA8b,2,2015,0.0,7
013DFC27XPvAibaEXe9KWpGOh3zHlxPSiJ5QTA8b,3,2015,1.33,7
013DFC27XPvAibaEXe9KWpGOh3zHlxPSiJ5QTA8b,1,2016,4.33,16
013DFC27XPvAibaEXe9KWpGOh3zHlxPSiJ5QTA8b,2,2016,1.96,15
013DFC27XPvAibaEXe9KWpGOh3zHlxPSiJ5QTA8b,3,2016,4.93,7
013DFC27XPvAibaEXe9KWpGOh3zHlxPSiJ5QTA8b,1,2017,3.01,19
013DFC27XPvAibaEXe9KWpGOh3zHlxPSiJ5QTA8b,2,2017,1.55,16
013DFC27XPvAibaEXe9KWpGOh3zHlxPSiJ5QTA8b,1,2018,1.59,17
013DFC27XPvAibaEXe9KWpGOh3zHlxPSiJ5QTA8b,2,2018,0.14,14
013DFC27XPvAibaEXe9KWpGOh3zHlxPSiJ5QTA8b,1,2019,4.11,21
013DFC27XPvAibaEXe9KWpGOh3zHlxPSiJ5QTA8b,2,2019,1.6,15
017CD572XPvAibaEXe9CFhTkHod3yQuYGl3Dx7Ko,1,2016,6.25,19
017CD572XPvAibaEXe9CFhTkHod3yQuYGl3Dx7Ko,2,2016,0.81,17
017CD572XPvAibaEXe9CFhTkHod3yQuYGl3Dx7Ko,1,2017,4.64,19
017CD572XPvAibaEXe9CFhTkHod3yQuYGl3Dx7Ko,2,2017,0.95,15
017CD572XPvAibaEXe9CFhTkHod3yQuYGl3Dx7Ko,3,2018,7.25,8
017CD572XPvAibaEXe9CFhTkHod3yQuYGl3Dx7Ko,1,2019,2.61,17
017CD572XPvAibaEXe9CFhTkHod3yQuYGl3Dx7Ko,2,2019,4.87,12
01B27747XPvAibaEXe9MnecufC0W/lxoJKNrs8f0,1,2019,5.71,17
01B27747XPvAibaEXe9MnecufC0W/lxoJKNrs8f0,2,2019,4.4,16
01B27747XPvAibaEXe9MnecufC0W/lxoJKNrs8f0,1,2020,5.83,12
01B27747XPvAibaEXe9MnecufC0W/lxoJKNrs8f0,2,2020,3.54,7
01B27747XPvAibaEXe9MnecufC0W/lxoJKNrs8f0,1,2021,5.87,18
01B27747XPvAibaEXe9MnecufC0W/lxoJKNrs8f0,1,2022,3.6,8
01B88734XPvAibaEXe+E+n9mGyneJyl+8Jf7jzUD,1,2015,6.02,9
01B88734XPvAibaEXe+E+n9mGyneJyl+8Jf7jzUD,2,2015,6.12,17
01B88734XPvAibaEXe+E+n9mGyneJyl+8Jf7jzUD,3,2015,6.75,10
01B88734XPvAibaEXe+E+n9mGyneJyl+8Jf7jzUD,1,2016,6.4,21
01B88734XPvAibaEXe+E+n9mGyneJyl+8Jf7jzUD,2,2016,6.38,16
01B88734XPvAibaEXe+E+n9mGyneJyl+8Jf7jzUD,1,2017,7.66,19
01B88734XPvAibaEXe+E+n9mGyneJyl+8Jf7jzUD,2,2017,7.75,17
01B88734XPvAibaEXe+E+n9mGyneJyl+8Jf7jzUD,3,2017,7.8,8
01B88734XPvAibaEXe+E+n9mGyneJyl+8Jf7jzUD,1,2018,8.0,12
01B88734XPvAibaEXe+E+n9mGyneJyl+8Jf7jzUD,2,2018,8.21,7
01B88734XPvAibaEXe+E+n9mGyneJyl+8Jf7jzUD,1,2019,7.8,10
01C3E360XPvAibaEXe8aLAPPdCF+aQPfV91kc+Cb,1,2017,5.33,16
01C3E360XPvAibaEXe8aLAPPdCF+aQPfV91kc+Cb,2,2017,2.31,21
01C3E360XPvAibaEXe8aLAPPdCF+aQPfV91kc+Cb,1,2018,2.17,14
01C3E360XPvAibaEXe8aLAPPdCF+aQPfV91kc+Cb,2,2018,2.96,21
01C3E360XPvAibaEXe8aLAPPdCF+aQPfV91kc+Cb,3,2018,1.71,7
01C3E360XPvAibaEXe8aLAPPdCF+aQPfV91kc+Cb,1,2019,5.32,19
01C3E360XPvAibaEXe8aLAPPdCF+aQPfV91kc+Cb,2,2019,2.7,21
01C3E360XPvAibaEXe8aLAPPdCF+aQPfV91kc+Cb,1,2020,3.82,19
01C3E360XPvAibaEXe8aLAPPdCF+aQPfV91kc+Cb,2,2020,5.08,22
01C3E360XPvAibaEXe8aLAPPdCF+aQPfV91kc+Cb,1,2021,6.97,25
01C3E360XPvAibaEXe8aLAPPdCF+aQPfV91kc+Cb,2,2021,7.03,21
01C3E360XPvAibaEXe8aLAPPdCF+aQPfV91kc+Cb,3,2021,4.2,4
01C3E360XPvAibaEXe8aLAPPdCF+aQPfV91kc+Cb,1,2022,5.3,21
023C593EXPvAibaEXe9FHRfjQvHQkczLW3d0xRtJ,1,2019,8.63,16
023C593EXPvAibaEXe9FHRfjQvHQkczLW3d0xRtJ,2,2019,7.57,21
023C593EXPvAibaEXe9FHRfjQvHQkczLW3d0xRtJ,1,2020,6.87,22
023C593EXPvAibaEXe9FHRfjQvHQkczLW3d0xRtJ,2,2020,7.94,7
023C593EXPvAibaEXe9FHRfjQvHQkczLW3d0xRtJ,1,2021,7.88,19
023C593EXPvAibaEXe9FHRfjQvHQkczLW3d0xRtJ,2,2021,6.17,14
023C593EXPvAibaEXe9FHRfjQvHQkczLW3d0xRtJ,1,2022,8.21,8
023C593EXPvAibaEXe9FHRfjQvHQkczLW3d0xRtJ,2,2022,0.0,0
025639C4XPvAibaEXe9h45naFhFKYhEBg5cfNLVj,1,2013,5.95,22
025639C4XPvAibaEXe9h45naFhFKYhEBg5cfNLVj,2,2013,5.42,24
025639C4XPvAibaEXe9h45naFhFKYhEBg5cfNLVj,3,2013,4.0,3
025639C4XPvAibaEXe9h45naFhFKYhEBg5cfNLVj,1,2014,4.67,21
025639C4XPvAibaEXe9h45naFhFKYhEBg5cfNLVj,2,2014,4.85,17
025639C4XPvAibaEXe9h45naFhFKYhEBg5cfNLVj,3,2014,4.43,7
025639C4XPvAibaEXe9h45naFhFKYhEBg5cfNLVj,1,2015,5.53,24
025639C4XPvAibaEXe9h45naFhFKYhEBg5cfNLVj,2,2015,5.12,20
025639C4XPvAibaEXe9h45naFhFKYhEBg5cfNLVj,1,2016,5.12,19
025639C4XPvAibaEXe9h45naFhFKYhEBg5cfNLVj,2,2016,5.02,19
025639C4XPvAibaEXe9h45naFhFKYhEBg5cfNLVj,1,2017,4.81,23
025639C4XPvAibaEXe9h45naFhFKYhEBg5cfNLVj,2,2017,4.64,14
025639C4XPvAibaEXe9h45naFhFKYhEBg5cfNLVj,3,2017,2.3,3
025639C4XPvAibaEXe9h45naFhFKYhEBg5cfNLVj,1,2018,3.34,19
025639C4XPvAibaEXe9h45naFhFKYhEBg5cfNLVj,2,2018,1.73,13
025639C4XPvAibaEXe9h45naFhFKYhEBg5cfNLVj,1,2019,0.0,9
0266A632XPvAibaEXe8fDZWQ6Sz6wmY53Xv+7QbI,1,2019,6.2,20
0266A632XPvAibaEXe8fDZWQ6Sz6wmY53Xv+7QbI,2,2019,5.6,17
0266A632XPvAibaEXe8fDZWQ6Sz6wmY53Xv+7QbI,1,2020,5.56,20
0266A632XPvAibaEXe8fDZWQ6Sz6wmY53Xv+7QbI,2,2020,6.93,19
0266A632XPvAibaEXe8fDZWQ6Sz6wmY53Xv+7QbI,1,2021,6.66,23
0266A632XPvAibaEXe8fDZWQ6Sz6wmY53Xv+7QbI,2,2021,5.97,22
0266A632XPvAibaEXe8fDZWQ6Sz6wmY53Xv+7QbI,1,2022,3.41,17
0269D0CEXPvAibaEXe9Z67almz7y5nIpJrijnwIg,1,2013,3.75,22
0269D0CEXPvAibaEXe9Z67almz7y5nIpJrijnwIg,2,2013,3.91,11
0269D0CEXPvAibaEXe9Z67almz7y5nIpJrijnwIg,3,2013,5.86,7
0269D0CEXPvAibaEXe9Z67almz7y5nIpJrijnwIg,1,2014,4.85,24
0269D0CEXPvAibaEXe9Z67almz7y5nIpJrijnwIg,2,2014,5.8,22
0269D0CEXPvAibaEXe9Z67almz7y5nIpJrijnwIg,1,2015,3.64,19
0269D0CEXPvAibaEXe9Z67almz7y5nIpJrijnwIg,2,2015,1.0,18
0269D0CEXPvAibaEXe9Z67almz7y5nIpJrijnwIg,3,2015,5.0,4
0269D0CEXPvAibaEXe9Z67almz7y5nIpJrijnwIg,1,2016,3.65,17
0269D0CEXPvAibaEXe9Z67almz7y5nIpJrijnwIg,2,2016,0.28,23
0269D0CEXPvAibaEXe9Z67almz7y5nIpJrijnwIg,3,2016,5.0,3
0269D0CEXPvAibaEXe9Z67almz7y5nIpJrijnwIg,1,2017,2.87,18
0269D0CEXPvAibaEXe9Z67almz7y5nIpJrijnwIg,2,2017,0.0,23
0269D0CEXPvAibaEXe9Z67almz7y5nIpJrijnwIg,1,2018,0.0,23
0269D0CEXPvAibaEXe9Z67almz7y5nIpJrijnwIg,2,2018,0.0,2
026C80C5XPvAibaEXe8kGcWiFCcO6X+kqE6zW6qM,1,2017,6.03,20
026C80C5XPvAibaEXe8kGcWiFCcO6X+kqE6zW6qM,2,2017,5.82,20
026C80C5XPvAibaEXe8kGcWiFCcO6X+kqE6zW6qM,1,2018,6.54,20
026C80C5XPvAibaEXe8kGcWiFCcO6X+kqE6zW6qM,2,2018,5.65,23
026C80C5XPvAibaEXe8kGcWiFCcO6X+kqE6zW6qM,1,2019,1.42,18
026C80C5XPvAibaEXe8kGcWiFCcO6X+kqE6zW6qM,2,2019,5.7,14
026C80C5XPvAibaEXe8kGcWiFCcO6X+kqE6zW6qM,1,2020,0.75,16
026C80C5XPvAibaEXe8kGcWiFCcO6X+kqE6zW6qM,1,2021,4.24,10
02B5E19DXPvAibaEXe+6DwsvcvouVduD45n92KAo,1,2016,5.79,15
02B5E19DXPvAibaEXe+6DwsvcvouVduD45n92KAo,2,2016,6.07,15
02B5E19DXPvAibaEXe+6DwsvcvouVduD45n92KAo,3,2016,5.8,4
02B5E19DXPvAibaEXe+6DwsvcvouVduD45n92KAo,1,2017,6.05,23
02B5E19DXPvAibaEXe+6DwsvcvouVduD45n92KAo,2,2017,6.52,24
02B5E19DXPvAibaEXe+6DwsvcvouVduD45n92KAo,1,2018,5.86,20
02B5E19DXPvAibaEXe+6DwsvcvouVduD45n92KAo,2,2018,5.54,22
02B5E19DXPvAibaEXe+6DwsvcvouVduD45n92KAo,1,2019,1.33,20
02B5E19DXPvAibaEXe+6DwsvcvouVduD45n92KAo,2,2019,5.92,10
02B5E19DXPvAibaEXe+6DwsvcvouVduD45n92KAo,2,2020,0.51,11
02FA9B28XPvAibaEXe9hPQQhQOOPyX9iSjJX1yiu,1,2013,2.84,22
02FA9B28XPvAibaEXe9hPQQhQOOPyX9iSjJX1yiu,2,2013,0.78,18
02FA9B28XPvAibaEXe9hPQQhQOOPyX9iSjJX1yiu,1,2014,4.75,20
02FA9B28XPvAibaEXe9hPQQhQOOPyX9iSjJX1yiu,2,2014,0.21,14
02FA9B28XPvAibaEXe9hPQQhQOOPyX9iSjJX1yiu,1,2015,3.19,15
02FA9B28XPvAibaEXe9hPQQhQOOPyX9iSjJX1yiu,2,2015,5.98,28
02FA9B28XPvAibaEXe9hPQQhQOOPyX9iSjJX1yiu,3,2015,4.0,4
02FA9B28XPvAibaEXe9hPQQhQOOPyX9iSjJX1yiu,1,2016,4.3,20
02FA9B28XPvAibaEXe9hPQQhQOOPyX9iSjJX1yiu,2,2016,1.75,21
